sample	genome_id	contig_id	position	e
S07	2375	0	5360762	3.02823
S07	2375	0	5362989	0.313971
S07	2375	0	5379702	3.27562
S07	2375	0	5384180	0.944199
S07	2375	0	5384873	1.1729
S07	2375	0	5392260	0.147842
S07	2375	0	5398386	0.804605
S07	2375	0	5407358	0.103333
S07	2375	0	5417774	0.181466
S07	2375	0	5417777	0.0499459
S07	2375	0	5418465	0.689653
S07	2375	0	5420530	0.67131
S07	2375	0	5434110	1.48202
S07	2375	0	5434485	2.66329
S07	2375	0	5434510	1.32427
S07	2375	0	5441617	0.75778
S07	2375	0	5443208	0.288993
S07	2389	0	5799	0.218123
S07	2389	0	6686	3.13868
S07	2389	0	19356	0.179852
S07	2389	0	22120	0.0458565
S07	2389	0	26922	3.69111
S07	2389	0	37346	4.17689
S07	2389	0	59007	0.76206
S07	2389	0	59064	1.50482
S07	2389	0	62449	0.0861061
S07	2389	0	64471	0.0342332
S07	2389	0	65008	0.0161097
S07	2389	0	89552	0.0809454
S07	2389	0	92600	1.00372
S07	2389	0	92747	0.577121
S07	2389	0	94567	0.458565
S07	2389	0	96852	0.938967
S07	2389	0	97782	1.29832
S07	2389	0	101786	0.43718
S07	2389	0	101796	0.0146062
S07	2389	0	102579	0.96466
S07	2389	0	104160	0.0458565
S07	2389	0	108806	0.486152
S07	2389	0	113034	4.98496
S07	2389	0	119892	0.311342
S07	2389	0	142730	0.442725
S07	2389	0	143215	3.22109
S07	2389	0	171852	0.880562
S07	2389	0	173402	2.9802
S07	2389	0	175959	0.325215
S07	2389	0	176521	1.95129
S07	2389	0	179573	0.111193
S07	2389	0	181357	0.442398
S07	2389	0	181873	0.105445
S07	2389	0	190311	2.78961
S07	2389	0	190900	0.387545
S07	2389	0	209186	1.52338
S07	2389	0	217889	0.569893
S07	2389	0	220714	0.305293
S07	2389	0	223312	0.355669
S07	2389	0	225489	0.067413
S07	2389	0	227366	0.0393579
S07	2389	0	227645	0.192288
S07	2389	0	229015	2.30563
S07	2389	0	231471	2.7363
S07	2389	0	232433	0.0699231
S07	2389	0	233497	0.464741
S07	2389	0	245483	1.45667
S07	2389	0	248375	0.36166
S07	2389	0	249550	1.35929
S07	2389	0	250546	0.0197975
S07	2389	0	277891	0.808956
S07	2389	0	279790	0.146062
S07	2389	0	285753	0.952775
S07	2389	0	287656	0.476526
S07	2389	0	287856	0.177642
S07	2389	0	294758	3.2675
S07	2389	0	298065	1.87793
S07	2389	0	300436	0.500102
S07	2389	0	304518	4.18924
S07	2389	0	333027	0.252799
S07	2389	0	334515	4.12905
S07	2389	0	368099	0.476781
S07	2389	0	370112	0.071057
S07	2389	0	373326	0.0829895
S07	2389	0	378244	2.12772
S07	2389	0	378937	1.48563
S07	2389	0	379102	1.08301
S07	2389	0	382154	0.105445
S07	2389	0	385407	0.322939
S07	2389	0	400221	0.116849
S07	2389	0	400327	0.114909
S07	2389	0	406442	2.48748
S07	2389	0	408627	0.0193317
S07	2389	0	411198	0.644389
S07	2389	0	415694	3.28638
S07	2389	0	419344	0.0746905
S07	2389	0	426664	1.1012
S07	2389	0	436139	4.5611
S07	2389	0	438505	0.8904
S07	2389	0	463655	0.0428659
S07	2389	0	463907	0.507768
S07	2389	0	465341	0.0168533
S07	2389	0	487114	2.68388
S07	2389	0	487717	0.0153569
S07	2389	0	487765	1.24261
S07	2389	0	495629	1.09546
S07	2389	0	509552	3.76642
S07	2389	0	522758	0.615323
S07	2389	0	529258	0.0172062
S07	2389	0	561149	0.263614
S07	2389	0	562379	0.0466154
S07	2389	0	565457	0.114451
S07	2389	0	605855	0.248305
S07	2389	0	618984	0.243436
S07	2389	0	620941	1.45432
S07	2389	0	621233	0.283038
S07	2389	0	624541	0.292846
S07	2389	0	628807	0.0641246
S07	2389	0	628810	0.227769
S07	2389	0	630440	0.7919
S07	2389	0	636049	0.0170279
S07	2389	0	640314	0.143667
S07	2389	0	641650	0.295405
S07	2389	0	643573	1.75783
S07	2389	0	650203	0.276577
S07	2389	0	650242	0.271206
S07	2389	0	659105	0.0201619
S07	2389	0	660537	2.32632
S07	2389	0	674124	0.473851
S07	2389	0	676465	0.74899
S07	2389	0	678289	0.0667286
S07	2389	0	746589	0.177642
S07	2389	0	758939	3.09966
S07	2389	0	760171	0.0280888
S07	2389	0	762558	4.06524
S07	2389	0	780509	2.91199
S07	2389	0	802589	0.46187
S07	2389	0	807503	0.770246
S07	2389	0	808189	0.122855
S07	2389	0	809504	0.945398
S07	2389	0	816465	1.1831
S07	2389	0	820692	0.138861
S07	2389	0	868360	0.0187793
S07	2389	0	869097	0.948647
S07	2389	0	875799	0.440443
S07	2389	0	876405	0.985915
S07	2389	0	878408	0.127627
S07	2389	0	880949	0.0191069
S07	2389	0	887817	0.328638
S07	2389	0	889506	2.85233
S07	2389	0	906432	0.0991581
S07	2389	0	907125	2.31388
S07	2389	0	909538	0.539037
S07	2389	0	921096	0.0178608
S07	2389	0	921964	0.368302
S07	2389	0	930074	0.378536
S07	2389	0	932060	1.02144
S07	2389	0	957645	2.41002
S07	2389	0	962699	0.122365
S07	2389	0	963124	0.0597524
S07	2389	0	963958	3.28638
S07	2389	0	968960	2.74559
S07	2389	0	969219	3.12737
S07	2389	0	971786	3.88391
S07	2389	0	974186	0.0638133
S07	2389	0	992124	0.0165979
S07	2389	0	993924	2.80505
S07	2389	0	994820	0.536553
S07	2389	0	994875	0.808956
S07	2389	0	995296	0.724418
S07	2389	0	999036	1.17492
S07	2389	0	1032453	0.0351485
S07	2389	0	1033497	0.086031
S07	2389	0	1037352	5.25107
S07	2389	0	1040741	0.172968
S07	2389	0	1043251	0.138666
S07	2389	0	1043396	1.01608
S07	2389	0	1045025	0.0430531
S07	2389	0	1049793	1.01469
S07	2389	0	1083168	0.244038
S07	2389	0	1088320	0.0145415
S07	2389	0	1090083	0.385647
S07	2389	0	1091210	0.590973
S07	2389	0	1095435	0.0185671
S07	2389	0	1109894	0.0167673
S07	2389	0	1110087	0.0616197
S07	2389	0	1110423	0.0335345
S07	2389	0	1135472	0.113885
S07	2389	0	1139678	1.53135
S07	2389	0	1140135	0.570087
S07	2389	0	1146579	0.972376
S07	2389	0	1191706	1.52788
S07	2389	0	1193655	3.55081
S07	2389	0	1229991	3.03113
S07	2389	0	1231450	2.60228
S07	2389	0	1232071	0.463464
S07	2389	0	1233048	0.803735
S07	2389	0	1235853	0.412517
S07	2389	0	1246965	4.47313
S07	2389	0	1263720	1.14309
S07	2389	0	1270662	0.0131983
S07	2389	0	1271149	0.0513498
S07	2389	0	1272867	3.44013
S07	2389	0	1296829	0.206573
S07	2389	0	1298898	0.042314
S07	2389	0	1310688	2.77087
S07	2389	0	1320197	0.216006
S07	2389	0	1323232	0.262911
S07	2389	0	1324702	3.54164
S07	2389	0	1328645	1.0112
S07	2389	0	1331995	1.03362
S07	2389	0	1339700	2.30047
S07	2389	0	1341329	1.42155
S07	2389	0	1343846	2.37854
S07	2389	0	1348358	0.38074
S07	2389	0	1349826	1.38561
S07	2389	0	1356967	0.233698
S07	2389	0	1358431	0.557014
S07	2389	0	1365241	2.88166
S07	2389	0	1367417	0.394366
S07	2389	0	1370014	0.0163502
S07	2389	0	1370270	1.09097
S07	2389	0	1374960	0.217162
S07	2389	0	1376492	0.0304295
S07	2389	0	1378153	1.16849
S07	2389	0	1383164	0.0923142
S07	2389	0	1396853	0.146062
S07	2389	0	1405258	0.426267
S07	2389	0	1416629	1.06479
S07	2389	0	1421733	0.35321
S07	2389	0	1421743	0.926163
S07	2389	0	1422677	0.342332
S07	2389	0	1424582	1.81534
S07	2389	0	1431110	0.72878
S07	2389	0	1433828	0.0908678
S07	2389	0	1438285	0.408754
S07	2389	0	1444181	0.210329
S07	2389	0	1444944	0.0135242
S07	2389	0	1449859	0.318578
S07	2389	0	1455136	0.453294
S07	2389	0	1461922	1.26289
S07	2389	0	1467429	0.200186
S07	2389	0	1495688	0.760604
S07	2389	0	1503686	1.58749
S07	2389	0	1506481	0.793813
S07	2389	0	1510432	0.466816
S07	2389	0	1517096	1.27777
S07	2389	0	1522346	0.0363136
S07	2389	0	1524848	1.37541
S07	2389	0	1531546	1.39783
S07	2389	0	1534342	0.480556
S07	2389	0	1536139	0.871898
S07	2389	0	1537935	1.15521
S07	2389	0	1556204	0.316336
S07	2389	0	1557654	3.32191
S07	2389	0	1561560	0.146423
S07	2389	0	1578664	0.111403
S07	2389	0	1581256	2.14113
S07	2389	0	1584071	0.041425
S07	2389	0	1586947	5.65258
S07	2389	0	1601096	0.423503
S07	2389	0	1603565	1.40431
S07	2389	0	1618911	1.63569
S07	2389	0	1619926	0.294303
S07	2389	0	1623361	0.953051
S07	2389	0	1626156	1.22318
S07	2389	0	1629477	0.852026
S07	2389	0	1629652	4.81722
S07	2389	0	1649904	0.0144775
S07	2389	0	1653561	3.16068
S07	2389	0	1657034	0.369553
S07	2389	0	1657315	0.114808
S07	2389	0	1661671	0.0797666
S07	2389	0	1672572	1.25273
S07	2389	0	1672766	3.36615
S07	2389	0	1675097	0.0302893
S07	2389	0	1675782	0.776782
S07	2389	0	1679050	2.88488
S07	2389	0	1679203	1.66453
S07	2389	0	1679833	2.57068
S07	2389	0	1679904	3.30167
S07	2389	0	1684723	0.895015
S07	2389	0	1695036	3.94099
S07	2389	0	1695697	0.405888
S07	2389	0	1707079	0.395743
S07	2389	0	1716688	1.13459
S07	2389	0	1717051	0.150752
S07	2389	0	1722130	0.294743
S07	2389	0	1732419	4.19831
S07	2389	0	1735438	0.060859
S07	2389	0	1752305	3.72369
S07	2389	0	1757128	0.0740177
S07	2389	0	1759747	2.00835
S07	2389	0	1760855	0.0702219
S07	2389	0	1762613	0.869925
S07	2389	0	1765045	0.0263967
S07	2389	0	1767796	5.96738
S07	2389	0	1768447	0.259854
S07	2389	0	1769755	0.0462871
S07	2389	0	1774527	0.0559385
S07	2389	0	1784774	0.0171166
S07	2389	0	1794944	3.70075
S07	2389	0	1799663	0.0167673
S07	2389	0	1803321	2.53356
S07	2389	0	1825420	0.636552
S07	2389	0	1829374	2.21831
S07	2389	0	1829406	1.04567
S07	2389	0	1829994	0.671042
S07	2389	0	1830297	0.213402
S07	2389	0	1831935	3.02452
S07	2389	0	1844615	0.049983
S07	2389	0	1847265	0.587421
S07	2389	0	1848489	0.0494193
S07	2389	0	1853795	0.2115
S07	2389	0	1854278	0.471589
S07	2389	0	1857330	0.194269
S07	2389	0	1859230	0.219092
S07	2389	0	1867048	3.41784
S07	2389	0	1869670	0.0172062
S07	2389	0	1883524	0.315133
S07	2389	0	1885175	2.99007
S07	2389	0	1885952	1.45561
S07	2389	0	1886451	0.0690417
S07	2389	0	1888282	0.68208
S07	2389	0	1895970	0.970389
S07	2389	0	1995732	0.44103
S07	2389	0	2000231	0.17052
S07	2389	0	2019534	0.673308
S07	2389	0	2021219	0.572183
S07	2389	0	2023024	0.0456442
S07	2389	0	2031615	0.0323782
S07	2389	0	2032372	2.4792
S07	2389	0	2035351	0.0272729
S07	2389	0	2044987	0.0148705
S07	2389	0	2050185	0.100457
S07	2389	0	2050434	0.465787
S07	2389	0	2081350	3.36693
S07	2389	0	2083197	1.08898
S07	2389	0	2086428	2.59025
S07	2389	0	2087436	0.32353
S07	2389	0	2089942	3.54868
S07	2389	0	2100352	1.08996
S07	2389	0	2101445	0.164319
S07	2389	0	2101787	0.285182
S07	2389	0	2106935	0.181659
S07	2389	0	2110596	0.558366
S07	2389	0	2112233	0.200914
S07	2389	0	2115388	0.945837
S07	2389	0	2115471	0.278756
S07	2389	0	2115582	1.87071
S07	2389	0	2119816	0.112768
S07	2389	0	2134489	0.525144
S07	2389	0	2145020	0.191583
S07	2389	0	2152092	0.0166822
S07	2389	0	2153499	1.35125
S07	2389	0	2156651	0.123432
S07	2389	0	2157815	0.275299
S07	2389	0	2164890	3.65495
S07	2389	0	2166448	1.33361
S07	2389	0	2167896	0.393243
S07	2389	0	2168261	1.12795
S07	2389	0	2173148	1.02535
S07	2389	0	2176050	3.96633
S07	2389	0	2190160	0.0467258
S07	2389	0	2196170	0.133232
S07	2389	0	2202093	1.63468
S07	2389	0	2210493	0.0152147
S07	2389	0	2212530	0.0825725
S07	2389	0	2212646	0.568207
S07	2389	0	2227179	1.28878
S07	2389	0	2233674	0.269896
S07	2389	0	2245245	1.52013
S07	2389	0	2247728	1.58653
S07	2389	0	2255624	0.132116
S07	2389	0	2264753	1.24921
S07	2389	0	2265234	2.38302
S07	2389	0	2271396	1.2773
S07	2389	0	2278801	0.323251
S07	2389	0	2279634	0.0944363
S07	2389	0	2284826	2.83113
S07	2389	0	2287055	3.39915
S07	2389	0	2290621	1.61065
S07	2389	0	2290649	0.158763
S07	2389	0	2301814	0.0421331
S07	2389	0	2302390	0.0753758
S07	2389	0	2319849	0.1027
S07	2389	0	2328247	0.0185671
S07	2389	0	2335862	1.4428
S07	2389	0	2341119	0.025575
S07	2389	0	2351346	1.05098
S07	2389	0	2355350	1.5731
S07	2389	0	2364882	0.405369
S07	2389	0	2373492	0.0138666
S07	2389	0	2382141	0.0426803
S07	2389	0	2382369	0.0183597
S07	2389	0	2382777	0.0480641
S07	2389	0	2383545	0.458992
S07	2389	0	2395306	1.10777
S07	2389	0	2401089	0.568017
S07	2389	0	2418240	6.57277
S07	2389	0	2418874	3.7423
S07	2389	0	2418982	0.521397
S07	2389	0	2419822	0.0185671
S07	2389	0	2420190	0.169256
S07	2389	0	2423002	3.72457
S07	2389	0	2434873	0.164319
S07	2389	0	2438438	0.308666
S07	2389	0	2439858	0.0148705
S07	2389	0	2450513	2.34202
S07	2389	0	2455928	0.0134138
S07	2389	0	2462661	0.246954
S07	2389	0	2475251	3.87996
S07	2389	0	2497079	1.12475
S07	2389	0	2659196	0.047173
S07	2389	0	2666840	3.5089
S07	2389	0	2666951	0.0188873
S07	2389	0	2670656	0.709396
S07	2389	0	2673852	0.523205
S07	2389	0	2679480	0.0750316
S07	2389	0	2680506	1.16805
S07	2389	0	2684699	3.33883
S07	2389	0	2691283	0.539556
S07	2389	0	2692656	0.0342332
S07	2389	0	2693010	0.0821596
S07	2389	0	2696044	1.85604
S07	2389	0	2697135	2.87559
S07	2389	0	2697529	0.805164
S07	2389	0	2699438	1.11805
S07	2389	0	2701349	2.86357
S07	2389	0	2702764	0.0164319
S07	2389	0	2732805	0.476288
S07	2389	0	2734490	3.35255
S07	2389	0	2735596	0.0751174
S07	2389	0	2752912	0.759667
S07	2389	0	2781948	1.92801
S07	2389	0	2794805	0.0462871
S07	2389	0	2811551	0.0150063
S07	2389	0	2815456	0.383411
S07	2389	0	2818859	0.0160311
S07	2389	0	2826210	0.805796
S07	2389	0	2831309	0.160747
S07	2389	0	2835024	0.300469
S07	2389	0	2843039	3.49841
S07	2389	0	2849922	0.64172
S07	2389	0	2849994	0.262911
S07	2389	0	2869524	0.272121
S07	2389	0	2871385	0.109546
S07	2389	0	2874262	0.0234742
S07	2389	0	2881136	2.31193
S07	2389	0	2882380	1.2301
S07	2389	0	2882390	0.0553885
S07	2389	0	2882512	0.369059
S07	2389	0	2882934	1.38098
S07	2389	0	2884146	5.79331
S07	2389	0	2903256	1.93662
S07	2389	0	2905745	0.267912
S07	2389	0	2907316	0.715172
S07	2389	0	2937581	1.21245
S07	2389	0	2942905	1.30086
S07	2389	0	2970273	0.197542
S07	2389	0	2990843	1.68884
S07	2389	0	2991732	0.157327
S07	2389	0	2998265	3.15937
S07	2389	0	3008354	0.585246
S07	2389	0	3009837	2.00835
S07	2389	0	3010487	1.99584
S07	2389	0	3032423	0.751174
S07	2389	0	3033393	0.0195618
S07	2389	0	3043247	3.46695
S07	2389	0	3043950	0.0400779
S07	2389	0	3047017	2.30448
S07	2389	0	3047660	2.0266
S07	2389	0	3096765	2.98619
S07	2389	0	3099999	0.106012
S07	2389	0	3116130	1.30464
S07	2389	0	3120973	0.241646
S07	2389	0	3121581	0.0177642
S07	2389	0	3122312	2.13689
S07	2389	0	3125113	0.709736
S07	2389	0	3137082	0.250391
S07	2389	0	3147817	0.149381
S07	2389	0	3159033	0.0995874
S07	2389	0	3159610	1.29464
S07	2389	0	3160901	2.41486
S07	2389	0	3163860	0.204335
S07	2389	0	3169811	0.589864
S07	2389	0	3173241	0.0236431
S07	2389	0	3223992	0.431245
S07	2389	0	3229792	2.17861
S07	2389	0	3253463	1.44402
S07	2389	0	3259964	1.63489
S07	2389	0	3289726	0.506258
S07	2389	0	3296042	1.27235
S07	2389	0	3414261	4.69483
S07	2389	0	3445627	1.18019
S07	2437	0	993	1.69753
S07	2437	0	1751	0.295116
S07	2437	0	8716	4.70052
S07	2437	0	22924	0.753383
S07	2437	0	25177	0.930744
S07	2437	0	25268	0.00290862
S07	2437	0	30147	1.44186
S07	2437	0	30448	0.187033
S07	2437	0	32614	0.102422
S07	2437	0	84473	0.0363533
S07	2437	0	86233	1.35116
S07	2437	0	89275	0.0510139
S07	2437	0	92720	0.0280304
S07	2437	0	93245	0.127041
S07	2437	1	6668	0.03548
S07	2437	1	7021	4.10889
S07	2437	1	8317	0.608878
S07	2437	1	9737	0.184247
S07	2437	1	15113	0.582921
S07	2437	1	15198	2.54596
S07	2437	1	31862	0.0812015
S07	2437	1	35439	0.972985
S07	2437	1	35508	0.959179
S07	2437	1	39608	0.0621179
S07	2437	1	45192	0.142777
S07	2437	1	46643	1.95286
S07	2437	1	47258	0.0647743
S07	2437	1	47423	3.37037
S07	2437	1	47797	2.32518
S07	2437	1	49052	0.108792
S07	2437	1	56005	0.0454416
S07	2437	1	56028	1.50892
S07	2437	1	62544	0.191592
S07	2437	1	64431	0.199853
S07	2437	1	65538	0.282182
S07	2437	1	68907	2.59127
S07	2437	1	73526	2.50007
S07	2437	1	74387	0.027637
S07	2437	1	77617	2.45829
S07	2437	2	1049	0.160279
S07	2437	2	1061	0.0731568
S07	2437	2	4957	0.026791
S07	2437	2	4967	0.00893033
S07	2437	2	6626	0.804824
S07	2437	2	7711	0.483845
S07	2437	2	11011	2.22956
S07	2437	2	13864	1.26509
S07	2437	2	14397	4.18649
S07	2437	2	17524	0.387054
S07	2437	2	19292	0.579158
S07	2437	2	19702	1.20623
S07	2437	2	20618	0.732957
S07	2437	2	22767	0.0377772
S07	2437	2	23334	2.14429
S07	2437	2	27358	0.550038
S07	2437	2	34771	0.496973
S07	2437	2	51968	0.00931034
S07	2437	2	52510	1.1963
S07	2437	2	53421	0.0519561
S07	2437	2	54577	0.302114
S07	2437	2	56936	0.0207825
S07	2437	2	60897	3.50279
S07	2437	2	62080	1.7802
S07	2437	2	64906	1.65408
S07	2437	2	76390	0.0397806
S07	2437	2	84029	0.038051
S07	2437	2	86850	1.34452
S07	2437	2	93744	1.53463
S07	2437	2	98638	2.10652
S07	2437	2	99190	0.047335
S07	2437	2	108748	0.0686908
S07	2437	2	109023	6.36848
S07	2437	2	109634	1.904
S07	2437	2	113030	3.42925
S07	2437	2	113732	2.5774
S07	2437	2	113918	0.0368925
S07	2437	2	118085	0.478575
S07	2437	2	118125	3.55278
S07	2437	2	119205	1.02738
S07	2437	2	119713	0.0191178
S07	2437	2	120167	2.71113
S07	2437	2	121447	1.45274
S07	2437	2	121872	1.75126
S07	2437	2	125754	1.28285
S07	2437	2	127204	2.24332
S07	2437	2	127777	1.0805
S07	2437	2	129621	0.0542462
S07	2437	2	131432	0.445196
S07	2437	2	134275	0.0881046
S07	2437	2	135751	0.37747
S07	2437	2	135879	0.465432
S07	2437	2	138574	0.206705
S07	2437	2	139414	0.0276047
S07	2437	2	139790	1.15523
S07	2437	2	149114	4.46589
S07	2437	2	156418	0.599527
S07	2437	2	158137	1.32835
S07	2437	2	160753	3.69143
S07	2437	2	161705	0.0965789
S07	2437	2	163971	0.303652
S07	2437	2	164157	1.98365
S07	2437	2	164859	0.356121
S07	2437	2	165695	0.770108
S07	2437	2	170507	0.244152
S07	2437	2	171316	0.0992842
S07	2437	2	171713	0.0112522
S07	2437	2	171839	0.727386
S07	2437	2	172443	4.64879
S07	2437	2	172494	0.0398813
S07	2437	2	175883	0.791663
S07	2437	2	176063	0.260753
S07	2437	2	177982	0.075117
S07	2437	2	179924	4.14081
S07	2437	2	185021	0.0406008
S07	2437	2	185033	0.0199912
S07	2437	3	4279	0.751968
S07	2437	3	10439	0.0162069
S07	2437	3	11266	1.23004
S07	2437	3	22429	0.0581408
S07	2437	4	10614	3.35585
S07	2437	4	11735	3.84274
S07	2437	4	14648	3.5209
S07	2437	4	19126	1.04143
S07	2437	4	21767	0.837506
S07	2437	4	22691	1.18054
S07	2437	4	23039	0.122031
S07	2437	4	33665	0.288166
S07	2437	4	34498	0.00987036
S07	2437	4	36561	1.56192
S07	2437	4	37602	0.238683
S07	2437	4	42812	1.02785
S07	2437	4	44943	1.70013
S07	2437	4	45694	0.0333752
S07	2437	4	48502	2.76646
S07	2437	4	52494	1.56027
S07	2437	4	52920	0.725705
S07	2437	4	56176	2.13
S07	2437	4	57064	4.88699
S07	2437	4	58324	0.0508821
S07	2437	4	58881	0.082477
S07	2437	4	63689	1.16918
S07	2437	4	68114	0.927922
S07	2437	4	72874	0.23544
S07	2437	4	75859	0.794368
S07	2437	4	77164	0.386579
S07	2437	4	82560	0.0570764
S07	2437	4	88190	0.383372
S07	2437	4	97010	3.6363
S07	2437	4	103108	0.181767
S07	2437	4	109004	0.481482
S07	2437	4	117564	0.542775
S07	2437	4	117574	0.419753
S07	2437	4	118990	0.900776
S07	2437	4	119715	0.0344455
S07	2437	4	125577	0.443749
S07	2437	4	128121	0.227646
S07	2437	4	132043	1.12365
S07	2437	4	138101	0.296326
S07	2437	4	140436	0.277996
S07	2437	4	151004	0.838801
S07	2437	4	151187	2.08429
S07	2437	4	151772	0.050751
S07	2437	5	52514	0.184127
S07	2437	5	53747	0.33831
S07	2437	5	59143	0.620201
S07	2437	5	61164	0.324806
S07	2437	5	61534	0.297853
S07	2437	5	62334	1.61664
S07	2437	6	1573	0.0217584
S07	2437	6	6911	1.93027
S07	2437	6	13325	3.23457
S07	2437	6	15291	1.62085
S07	2437	6	15794	0.0675133
S07	2437	6	17579	0.321492
S07	2437	6	17730	0.723641
S07	2437	6	21421	0.398017
S07	2437	6	26340	1.33559
S07	2437	6	34038	2.82602
S07	2437	7	3180	0.637261
S07	2437	7	4310	0.683406
S07	2437	7	6278	8.00831
S07	2437	7	6951	0.514807
S07	2437	7	7104	0.990069
S07	2437	7	8698	0.120253
S07	2437	7	10205	0.268198
S07	2437	7	16080	0.291724
S07	2437	7	16791	1.04485
S07	2437	7	19686	1.96083
S07	2437	9	3700	0.119342
S07	2437	9	5059	4.08078
S07	2437	9	6905	4.19931
S07	2437	9	7147	1.02796
S07	2437	9	7876	2.55732
S07	2437	9	14853	2.95371
S07	2437	9	17584	9.84569
S07	2437	10	20604	3.83067
S07	2437	10	21433	0.124568
S07	2437	10	22711	0.0768861
S07	2437	13	1113	2.38342
S07	2437	14	6275	0.00911638
S07	2437	14	6946	0.651128
S07	2437	14	11091	0.0529813
S07	2437	14	11817	3.22917
S07	2437	14	12876	1.06489
S07	2437	14	13422	4.75674
S07	2437	14	13781	0.0591333
S07	2437	14	20075	0.0810821
S07	2437	14	20584	0.928377
S07	2437	14	27205	2.19332
S07	2437	14	30606	5.86858
S07	2437	14	31716	3.08753
S07	2437	14	36438	0.157926
S07	2437	14	37140	1.80504
S07	2437	14	37729	0.197903
S07	2437	14	41308	5.28784
S07	2437	14	42693	0.0721673
S07	2437	14	48595	0.294634
S07	2437	14	52379	0.330155
S07	2437	14	53704	0.723524
S07	2437	14	56065	0.153689
S07	2437	14	56117	0.00958218
S07	2437	14	60413	0.0699693
S07	2437	14	65770	0.510727
S07	2437	14	67128	1.50753
S07	2437	14	73187	3.08603
S07	2437	14	73375	2.39895
S07	2437	14	78731	0.948548
S07	2437	14	80545	0.734838
S07	2437	14	80672	0.682221
S07	2437	14	80834	4.18234
S07	2437	14	82685	1.54718
S07	2437	14	89752	0.244234
S07	2437	14	94500	2.14555
S07	2437	14	94959	1.46307
S07	2437	14	96316	1.3784
S07	2437	14	97776	1.26386
S07	2437	14	98940	0.0094443
S07	2437	14	102495	0.306572
S07	2437	14	102753	3.14481
S07	2437	14	106709	0.221251
S07	2437	14	107207	0.155586
S07	2437	14	109596	0.0515481
S07	2437	14	112758	0.438775
S07	2437	14	113089	1.51336
S07	2437	14	116903	0.079965
S07	2437	14	117734	0.00994514
S07	2437	14	121614	0.0337566
S07	2437	14	122964	0.0532199
S07	2437	14	123624	0.270887
S07	2437	14	128804	0.0208927
S07	2437	14	130882	3.71752
S07	2437	14	134182	2.0928
S07	2437	14	138224	1.16564
S07	2437	14	142878	0.0503616
S07	2437	14	143391	0.577614
S07	2437	14	144975	1.38655
S07	2437	14	145812	0.0102559
S07	2437	14	146696	0.0561008
S07	2437	14	150811	0.037747
S07	2437	14	153504	0.222011
S07	2437	14	155265	2.0163
S07	2437	14	171495	0.162164
S07	2437	14	175443	0.103639
S07	2437	14	175695	0.652869
S07	2437	14	178433	0.269745
S07	2437	14	182178	0.0741322
S07	2437	14	191051	4.1122
S07	2437	14	198554	1.59551
S07	2437	14	198879	0.292097
S07	2437	14	208545	1.05366
S07	2437	14	211304	1.22629
S07	2437	14	211816	0.596708
S07	2437	14	212156	0.122751
S07	2437	14	212758	7.28715
S07	2437	14	215223	0.397909
S07	2437	14	220460	0.877439
S07	2437	14	220493	0.136527
S07	2437	14	224314	0.156358
S07	2437	14	229025	1.1162
S07	2437	14	229816	0.0218793
S07	2437	14	232332	1.39864
S07	2437	14	243297	0.0826934
S07	2437	14	249241	0.620201
S07	2437	14	249590	1.69845
S07	2437	14	251916	0.515088
S07	2437	14	256505	0.388965
S07	2437	14	262259	1.98568
S07	2437	14	262961	3.69066
S07	2437	15	571	2.32039
S07	2437	15	5824	0.189949
S07	2437	15	5838	0.111461
S07	2437	15	22557	0.00972413
S07	2437	15	27916	1.06728
S07	2437	15	31419	0.120559
S07	2437	15	33156	1.02738
S07	2437	15	33293	1.50724
S07	2437	15	41460	1.20418
S07	2437	15	45086	0.0579158
S07	2437	15	46283	1.17112
S07	2437	15	46545	0.353874
S07	2437	15	56501	0.0448551
S07	2437	15	60669	0.183176
S07	2437	15	62788	2.1415
S07	2437	15	65979	0.126749
S07	2437	15	67123	0.930471
S07	2437	15	69269	2.02204
S07	2437	15	78173	0.0957959
S07	2437	15	78529	0.220463
S07	2437	15	81220	0.335752
S07	2437	15	82606	0.563889
S07	2437	15	83281	0.113269
S07	2437	15	86494	0.0727626
S07	2437	15	99942	0.0347495
S07	2437	15	106483	0.0596708
S07	2437	15	106915	0.455909
S07	2437	15	110289	0.483168
S07	2437	15	112378	1.88097
S07	2437	15	112640	0.352959
S07	2437	15	112934	0.652869
S07	2437	15	113463	5.38149
S07	2437	15	116468	0.826934
S07	2437	15	117158	0.587287
S07	2437	15	118797	0.198079
S07	2437	15	121358	0.287627
S07	2437	15	124278	0.834089
S07	2437	15	125678	1.3006
S07	2437	15	126297	0.0110626
S07	2437	15	127023	0.0772211
S07	2437	15	128237	2.88882
S07	2437	15	128348	0.0241612
S07	2437	15	131364	0.243103
S07	2437	15	135966	0.100126
S07	2437	15	140664	0.589688
S07	2437	15	142828	0.902063
S07	2437	15	147527	0.395857
S07	2437	15	147920	3.26416
S07	2437	15	148569	0.0228969
S07	2437	15	151376	0.117967
S07	2437	15	153051	0.151922
S07	2437	15	153513	2.05006
S07	2437	15	161266	2.18434
S07	2437	15	161806	0.863345
S07	2437	15	163746	0.624769
S07	2437	15	163862	1.09397
S07	2437	15	165624	1.50916
S07	2437	15	168222	0.0110316
S07	2437	15	169450	0.0648657
S07	2437	15	176295	0.0456876
S07	2437	15	177299	1.43473
S07	2437	15	179104	0.0337566
