sample	genome	taxonomy	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note	run	coverage
SRR28338172	GCA_041393355.1_ASM4139335v1_genomic	-	1.608284918	0.2406991564		7.739024863	2.952151795	0.8700671641	6766		0.2749379024	2.413283408	3.491020181	11	16	0.6875	AlfI,BaeI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	496	False	fraction 0.24 < 0.75; only 11/16 enzymes produced a fit	AloI:only 19 anchors (< 30);BplI:only 18 anchors (< 30);CspCI:only 14 anchors (< 30);PpiI:only 12 anchors (< 30);PsrI:only 13 anchors (< 30)		SRR28338172	2.796763201
SRR28338172	GCA_041393375.1_ASM4139337v1_genomic	-	5.333745177	0.1163285528		10.23474926	3.355403853	0.3025617178	1274		0.5087115687	2.3583475	4.352460206	6	13	0.4615384615	BcgI,BslFI,CjeI,CjePI,HaeIV,Hin4I	0.1718787569	fixed		sorted_ransac	91	False	fraction 0.12 < 0.75; dispersion 5.33 > 5.0; only 6/13 enzymes produced a fit	AloI:only 4 windows after outlier trimming;BaeI:only 1 windows after outlier trimming;BplI:only 1 windows after outlier trimming;BsaXI:only 3 windows after outlier trimming;Bsp24I:only 24 anchors (< 30);FalI:only 3 windows after outlier trimming;PpiI:only 3 windows after outlier trimming		SRR28338172	6.124863591
SRR28338172	GCA_041393395.1_ASM4139339v1_genomic	-	3.281866896	0.3030855103		11.79613781	3.560242677	0.9996467425	23237		0.2324787969	3.104592608	4.015892746	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	1763	False	fraction 0.30 < 0.75	BaeI:only 3 windows after outlier trimming;CspCI:only 1 windows after outlier trimming		SRR28338172	5.409720526
SRR28338172	GCA_041393415.1_ASM4139341v1_genomic	-	2.271340444	0.9981308327		1.713992078	0.7773604411	9.379700148e-09	29771		0.05794275518	0.6637947277	0.8909261544	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7800146341	random		sorted_ransac	4086	False	enzymes disagree (p=9.4e-09)	-	enzymes disagree (Q=68.2, p=9.38e-09); largest deviation from BslFI	SRR28338172	22.74072342
SRR28338172	GCA_041393435.1_ASM4139343v1_genomic	-	2.985272516	0.3738191094		9.631039392	3.267691504	0.9823905347	22080		0.1645030863	2.945271379	3.590111628	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	1938	False	fraction 0.37 < 0.75	BaeI:only 4 windows after outlier trimming;CspCI:only 2 windows after outlier trimming		SRR28338172	3.114272477
SRR28338172	GCA_041393445.1_ASM4139344v1_genomic	-	1.741289466	0.485352673		5.680634106	2.506051981	0.9779366983	23687		0.1451484458	2.221566255	2.790537707	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	2271	False	fraction 0.49 < 0.75	BaeI:only 17 anchors (< 30);CspCI:only 6 anchors (< 30)		SRR28338172	2.414737416
SRR28338172	GCA_041393475.1_ASM4139347v1_genomic	-	2.689445963	0.99426796		2.166085312	1.115090065	1.056044714e-05	31355		0.07007265547	0.9777501842	1.252429946	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7020760981	random		sorted_ransac	3970	False	enzymes disagree (p=1.1e-05)	-	enzymes disagree (Q=50.3, p=1.06e-05); largest deviation from CjePI	SRR28338172	9.695664641
SRR28338172	GCA_041393495.1_ASM4139349v1_genomic	-	1.697231932	0.8274511158		3.643818228	1.865450992	0.000290574754	26404		0.0999417311	1.669568799	2.061333186	15	16	0.9375	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.6467949001	random		sorted_ransac	3057	False	enzymes disagree (p=0.00029)	BaeI:only 17 anchors (< 30)	enzymes disagree (Q=39.6, p=0.000291); largest deviation from BcgI	SRR28338172	3.117850155
SRR28338172	GCA_041393515.1_ASM4139351v1_genomic	-	1.46887241	0.8562700133		3.757048567	1.909599766	3.270195959e-11	36765		0.1411695005	1.632912629	2.186286902	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8166232819	random		sorted_ransac	4469	False	enzymes disagree (p=3.3e-11)	-	enzymes disagree (Q=81.8, p=3.27e-11); largest deviation from BslFI	SRR28338172	3.129445553
SRR28338172	GCA_041393535.1_ASM4139353v1_genomic	-	3.415915814	0.3543943418		9.202034984	3.201952941	0.9365655856	22834		0.2489897796	2.713941941	3.689963942	14	14	1.0	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	1744	False	fraction 0.35 < 0.75	-		SRR28338172	4.132417505
SRR28338172	GCA_041393555.1_ASM4139355v1_genomic	-	1.509378733	0.8889348568		3.346650473	1.742717883	3.746422036e-06	45358		0.109449752	1.528200311	1.957235455	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7173825549	random		sorted_ransac	5813	False	enzymes disagree (p=3.7e-06)	-	enzymes disagree (Q=53.1, p=3.75e-06); largest deviation from CjeI	SRR28338172	3.55098392
SRR28338172	GCA_041393575.1_ASM4139357v1_genomic	-	1.443937453	0.6645443596		3.987757094	1.995577534	0.5385055382	34322		0.1029700149	1.793760013	2.197395054	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3510	False	fraction 0.66 < 0.75	-		SRR28338172	2.275114533
SRR28338172	GCA_041393595.1_ASM4139359v1_genomic	-	1.749672115	0.626011344		4.814213726	2.267300191	0.3973428063	4988		0.1231460991	2.025938272	2.50866211	12	16	0.75	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0487183234	fixed		sorted_ransac	623	False	fraction 0.63 < 0.75; only 12/16 enzymes produced a fit	AloI:only 29 anchors (< 30);BaeI:only 9 anchors (< 30);CspCI:only 15 anchors (< 30);PsrI:only 20 anchors (< 30)		SRR28338172	3.123585956
SRR28338172	GCA_041393615.1_ASM4139361v1_genomic	-	2.731402306	0.2668179705		7.33150204	2.8741088	0.6517112627	1972		0.2786798042	2.327906421	3.42031118	9	13	0.6923076923	BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	155	False	fraction 0.27 < 0.75; only 9/13 enzymes produced a fit	AlfI:only 4 windows after outlier trimming;AloI:only 2 windows after outlier trimming;FalI:only 2 windows after outlier trimming;PpiI:only 8 anchors (< 30)		SRR28338172	3.785653022
SRR28338172	GCA_041393635.1_ASM4139363v1_genomic	-	1.56687908	0.8171735105		3.723307956	1.896584947	0.006066230842	33704		0.1188346418	1.663673329	2.129496565	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.5340102297	random		sorted_ransac	3991	False	enzymes disagree (p=0.0061)	-	enzymes disagree (Q=32.2, p=0.00607); largest deviation from CjePI	SRR28338172	3.301033571
SRR28338172	GCA_041393655.1_ASM4139365v1_genomic	-	1.560045428	0.826856372		4.63292111	2.211922116	0.0002180817645	8196		0.1527543698	1.912529053	2.511315179	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.6435785581	random		sorted_ransac	1069	False	enzymes disagree (p=0.00022)	-	enzymes disagree (Q=42.1, p=0.000218); largest deviation from Hin4I	SRR28338172	3.747483053
SRR28338172	GCA_041393675.1_ASM4139367v1_genomic	-	3.015118543	0.3014718393		7.708453506	2.946441451	0.976619406	4146		0.2308087683	2.494064578	3.398818324	11	15	0.7333333333	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	357	False	fraction 0.30 < 0.75; only 11/15 enzymes produced a fit	AloI:only 24 anchors (< 30);CspCI:only 2 windows after outlier trimming;FalI:only 12 anchors (< 30);PsrI:only 1 windows after outlier trimming		SRR28338172	3.704733593
SRR28338172	GCA_041393695.1_ASM4139369v1_genomic	-	1.130079614	0.4906181908		5.753683649	2.524485901	0.8984962652	5422		0.1419510205	2.246267013	2.802704788	12	15	0.8	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	508	False	fraction 0.49 < 0.75	AloI:only 15 anchors (< 30);BaeI:only 7 anchors (< 30);PpiI:only 17 anchors (< 30)		SRR28338172	1.866594188
SRR28338172	GCA_041393715.1_ASM4139371v1_genomic	-	1.983569796	0.5919338236		6.180333885	2.62768478	0.9598251405	35749		0.1228760281	2.38685219	2.86851737	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3723	False	fraction 0.59 < 0.75	BaeI:only 24 anchors (< 30);CspCI:only 20 anchors (< 30)		SRR28338172	2.676691288
SRR28338172	GCA_041393735.1_ASM4139373v1_genomic	-	0.8605906601	0.4058373425		4.14826957	2.052509649	0.6420847585	2786		0.1580768297	1.742684756	2.362334542	10	16	0.625	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	229	False	fraction 0.41 < 0.75; only 10/16 enzymes produced a fit	AloI:only 2 windows after outlier trimming;BaeI:only 2 windows after outlier trimming;CspCI:only 1 windows after outlier trimming;FalI:only 20 anchors (< 30);PpiI:only 3 windows after outlier trimming;PsrI:only 3 windows after outlier trimming		SRR28338172	2.014414073
SRR28338172	GCA_041393755.1_ASM4139375v1_genomic	-	3.613628286	0.9919270186		2.427871365	1.279691986	0.01199238897	11984		0.07548219039	1.131749611	1.42763436	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.4996730236	random		sorted_ransac	1667	False	enzymes disagree (p=0.012)	-	enzymes disagree (Q=30.0, p=0.012); largest deviation from BcgI	SRR28338172	19.31687767
SRR28338172	GCA_041393775.1_ASM4139377v1_genomic	-	2.462570578	0.9999079736		1.710584508	0.7744893792	4.8613218090000007e-14	37816		0.0572073062	0.6623651194	0.8866136389	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8453281013	random		sorted_ransac	5030	False	enzymes disagree (p=4.9e-14)	-	enzymes disagree (Q=97.0, p=4.86e-14); largest deviation from Hin4I	SRR28338172	29.30200118
SRR28338172	GCA_041393795.1_ASM4139379v1_genomic	-	3.234902225	0.9916430309		2.321526347	1.215073654	0.00918993253	15220		0.05617903324	1.104964772	1.325182536	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.5138315455	random		sorted_ransac	2093	False	enzymes disagree (p=0.0092)	-	enzymes disagree (Q=30.9, p=0.00919); largest deviation from BaeI	SRR28338172	18.8667855
SRR28338172	GCA_041393815.1_ASM4139381v1_genomic	-	2.7874923	0.9994163887		1.983054555	0.9877243677	0.0001453220318	51478		0.06120396077	0.8677668089	1.107681927	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.6529710025	random		sorted_ransac	6528	False	enzymes disagree (p=0.00015)	-	enzymes disagree (Q=43.2, p=0.000145); largest deviation from CjeI	SRR28338172	19.908006
SRR28338172	GCA_041393835.1_ASM4139383v1_genomic	-	2.229446464	0.9962471793		2.167640289	1.116125367	8.573637077e-14	50130		0.08563486782	0.9482841105	1.283966624	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8432148369	random		sorted_ransac	6639	False	enzymes disagree (p=8.6e-14)	-	enzymes disagree (Q=95.7, p=8.57e-14); largest deviation from Hin4I	SRR28338172	10.32927696
SRR28338172	GCA_041393855.1_ASM4139385v1_genomic	-	3.008830166	0.9485490742		3.83969907	1.940993246	1.152387456e-12	42632		0.1562166689	1.634814202	2.247172291	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8326839301	random		sorted_ransac	5511	False	enzymes disagree (p=1.2e-12)	-	enzymes disagree (Q=89.7, p=1.15e-12); largest deviation from BslFI	SRR28338172	5.651177912
SRR28338172	GCA_041393875.1_ASM4139387v1_genomic	-	2.103838009	0.9991407529		2.131533769	1.091891912	2.886325416e-19	70984		0.08068163492	0.9337588129	1.25002501	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8792273976	random		sorted_ransac	9350	False	enzymes disagree (p=2.9e-19)	-	enzymes disagree (Q=124.2, p=2.89e-19); largest deviation from HaeIV	SRR28338172	11.0244403
SRR28338172	GCA_041393895.1_ASM4139389v1_genomic	-	2.128511429	0.3736110773		8.834538018	3.143154694	0.977561009	12162		0.1678160696	2.814241242	3.472068147	13	15	0.8666666667	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1153	False	fraction 0.37 < 0.75	BaeI:only 8 anchors (< 30);PsrI:only 22 anchors (< 30)		SRR28338172	3.340332834
SRR28338172	GCA_041393925.1_ASM4139392v1_genomic	-	1.296712347	0.5477012978		4.254948233	2.08914158	0.1920002255	2677		0.1191146891	1.855681079	2.32260208	11	15	0.7333333333	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.2647392823	fixed		sorted_ransac	344	False	fraction 0.55 < 0.75; only 11/15 enzymes produced a fit	AloI:only 19 anchors (< 30);BaeI:only 1 windows after outlier trimming;FalI:only 15 anchors (< 30);PsrI:only 12 anchors (< 30)		SRR28338172	3.36170973
SRR28338172	GCA_041393945.1_ASM4139394v1_genomic	-	2.086865004	0.9890578706		2.403537317	1.265159203	8.437235262e-09	21477		0.0842618298	1.100009051	1.430309355	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7808487513	random		sorted_ransac	2815	False	enzymes disagree (p=8.4e-09)	-	enzymes disagree (Q=68.4, p=8.44e-09); largest deviation from Hin4I	SRR28338172	6.745332103
SRR28338172	GCA_041393965.1_ASM4139396v1_genomic	-	1.834472556	0.2541738932		7.785145533	2.960724009	0.972966179	8732		0.2596187818	2.451880547	3.469567471	11	16	0.6875	AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	654	False	fraction 0.25 < 0.75; only 11/16 enzymes produced a fit	AlfI:no usable standard error;BaeI:only 3 windows after outlier trimming;CspCI:only 3 windows after outlier trimming;FalI:only 28 anchors (< 30);PsrI:only 29 anchors (< 30)		SRR28338172	3.351821019
SRR28338172	GCA_041393985.1_ASM4139398v1_genomic	-	1.267287898	0.7456113052		4.370014896	2.127638197	4.711540042e-05	11750		0.1498826062	1.833873687	2.421402707	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.676234286	random		sorted_ransac	1424	False	fraction 0.75 < 0.75; enzymes disagree (p=4.7e-05)	-	enzymes disagree (Q=46.3, p=4.71e-05); largest deviation from CjePI	SRR28338172	2.780948969
SRR28338172	GCA_041394005.1_ASM4139400v1_genomic	-	2.091446352	0.8949508841		3.929101267	1.974199352	0.001749580371	10846		0.1259220735	1.727396623	2.22100208	15	16	0.9375	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.594054686	random		sorted_ransac	1400	False	enzymes disagree (p=0.0017)	CspCI:only 14 anchors (< 30)	enzymes disagree (Q=34.5, p=0.00175); largest deviation from PsrI	SRR28338172	4.645640786
SRR28338172	GCA_041394025.1_ASM4139402v1_genomic	-	1.040699493	0.4430269772		5.975804206	2.57913288	0.9752233953	27422		0.176441295	2.233314296	2.924951463	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	2459	False	fraction 0.44 < 0.75	BaeI:only 23 anchors (< 30);CspCI:only 28 anchors (< 30)		SRR28338172	2.46469462
SRR28338172	GCA_041394045.1_ASM4139404v1_genomic	-	1.606742731	0.2530258593		7.36407173	2.880503679	0.01375854105	2288		0.3868836557	2.122225648	3.638781711	8	15	0.5333333333	BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.6029371036	random		sorted_ransac	185	False	fraction 0.25 < 0.75; enzymes disagree (p=0.014); only 8/15 enzymes produced a fit	AlfI:only 4 windows after outlier trimming;AloI:only 9 anchors (< 30);BplI:only 25 anchors (< 30);CspCI:only 1 windows after outlier trimming;FalI:only 2 windows after outlier trimming;PpiI:only 10 anchors (< 30);PsrI:only 2 windows after outlier trimming	enzymes disagree (Q=17.6, p=0.0138); largest deviation from BsaXI	SRR28338172	3.058252691
SRR28338172	GCA_041394065.1_ASM4139406v1_genomic	-	1.826172038	0.3790658636		6.463843912	2.69239236	0.9959731204	21568		0.1745691397	2.350243134	3.034541587	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1945	False	fraction 0.38 < 0.75	BaeI:only 3 windows after outlier trimming;CspCI:only 3 windows after outlier trimming;PsrI:no usable standard error		SRR28338172	2.751500679
SRR28338172	GCA_041394085.1_ASM4139408v1_genomic	-	1.038965944	0.4328285745		4.119155668	2.042348649	0.7925841117	7372		0.137946453	1.771978569	2.312718728	11	16	0.6875	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	689	False	fraction 0.43 < 0.75; only 11/16 enzymes produced a fit	AloI:no usable standard error;BaeI:only 13 anchors (< 30);CspCI:no usable standard error;FalI:only 16 anchors (< 30);PsrI:only 16 anchors (< 30)		SRR28338172	2.119890799
SRR28338172	GCA_041394105.1_ASM4139410v1_genomic	-	1.105452454	0.5175556188		4.621295241	2.208297262	0.9829378686	11724		0.1360506604	1.941642867	2.474951656	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1117	False	fraction 0.52 < 0.75	BaeI:only 8 anchors (< 30);CspCI:only 3 windows after outlier trimming;PsrI:only 20 anchors (< 30)		SRR28338172	2.371789273
SRR28338172	GCA_041394125.1_ASM4139412v1_genomic	-	1.38074188	0.4379733228		6.615934698	2.725944995	0.9973274962	18775		0.1717680939	2.389285717	3.062604272	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	1755	False	fraction 0.44 < 0.75	BaeI:only 3 windows after outlier trimming;CspCI:only 10 anchors (< 30)		SRR28338172	2.407321978
SRR28338172	GCA_041394145.1_ASM4139414v1_genomic	-	1.411053229	0.8577781078		3.555499475	1.830052243	6.456234536e-05	53900		0.1181300637	1.598521573	2.061582914	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.6701026889	random		sorted_ransac	6293	False	enzymes disagree (p=6.5e-05)	-	enzymes disagree (Q=45.5, p=6.46e-05); largest deviation from BslFI	SRR28338172	3.316448956
SRR28338172	GCA_041394165.1_ASM4139416v1_genomic	-	1.781609516	0.2947647905		7.398573957	2.887247224	0.9312778033	5753		0.1812953583	2.531914852	3.242579597	11	14	0.7857142857	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	484	False	fraction 0.29 < 0.75; only 11/14 enzymes produced a fit	AloI:only 18 anchors (< 30);FalI:only 4 windows after outlier trimming;PsrI:only 7 anchors (< 30)		SRR28338172	2.917992348
SRR28338172	GCA_041394185.1_ASM4139418v1_genomic	-	0.9354300757	0.4243471071		6.307037878	2.656962598	0.9983573801	29043		0.192213872	2.280230331	3.033694864	15	16	0.9375	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	2479	False	fraction 0.42 < 0.75	CspCI:no usable standard error		SRR28338172	2.276911678
SRR28338172	GCA_041394205.1_ASM4139420v1_genomic	-	0.8716270237	0.305605492		5.767547962	2.527958096	0.6515724306	1978		0.179733696	2.175686525	2.880229667	9	15	0.6	BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	180	False	fraction 0.31 < 0.75; only 9/15 enzymes produced a fit	AlfI:only 3 windows after outlier trimming;AloI:only 3 windows after outlier trimming;CspCI:only 3 windows after outlier trimming;FalI:only 2 windows after outlier trimming;PpiI:only 13 anchors (< 30);PsrI:only 1 windows after outlier trimming		SRR28338172	2.189740165
SRR28338172	GCA_041394225.1_ASM4139422v1_genomic	-	2.01699843	0.2524645546		8.342348415	3.060453567	0.9817209486	15017		0.2344105926	2.601017248	3.519889886	11	15	0.7333333333	AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1188	False	fraction 0.25 < 0.75; only 11/15 enzymes produced a fit	AlfI:only 25 anchors (< 30);BaeI:only 2 windows after outlier trimming;FalI:only 24 anchors (< 30);PsrI:only 15 anchors (< 30)		SRR28338172	3.870481719
SRR28338172	GCA_041394245.1_ASM4139424v1_genomic	-	2.347692365	0.2966880883		9.068776539	3.180907931	0.9997533676	18463		0.1847463146	2.818811808	3.543004054	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1485	False	fraction 0.30 < 0.75	BaeI:only 3 windows after outlier trimming;CspCI:only 2 windows after outlier trimming;PsrI:only 27 anchors (< 30)		SRR28338172	3.69180116
SRR28338172	GCA_041394265.1_ASM4139426v1_genomic	-	0.9743807366	0.429691374		6.646495134	2.732593771	0.7666266038	17181		0.1426545388	2.452996013	3.012191529	12	16	0.75	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1485	False	fraction 0.43 < 0.75; only 12/16 enzymes produced a fit	AloI:only 25 anchors (< 30);BaeI:only 12 anchors (< 30);CspCI:only 11 anchors (< 30);PsrI:no usable standard error		SRR28338172	1.902237311
SRR28338172	GCA_041394285.1_ASM4139428v1_genomic	-	3.205979145	0.2925499028		9.752759182	3.285810434	0.9980467174	27493		0.2114245731	2.871425885	3.700194982	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	2119	False	fraction 0.29 < 0.75	BaeI:only 10 anchors (< 30);CspCI:only 3 windows after outlier trimming;PsrI:only 22 anchors (< 30)		SRR28338172	3.763953791
SRR28338172	GCA_041394305.1_ASM4139430v1_genomic	-	1.110452288	0.3604420838		6.013013727	2.588088252	0.5505671035	7742		0.2009052532	2.194321191	2.981855313	12	16	0.75	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	671	False	fraction 0.36 < 0.75; only 12/16 enzymes produced a fit	BaeI:only 11 anchors (< 30);CspCI:only 3 windows after outlier trimming;FalI:only 18 anchors (< 30);PsrI:only 8 anchors (< 30)		SRR28338172	2.000274756
SRR28338172	GCA_041394325.1_ASM4139432v1_genomic	-	1.084099505	0.4314554672		6.130620788	2.616033169	0.988521826	22800		0.1802323721	2.262784211	2.969282127	15	16	0.9375	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	1960	False	fraction 0.43 < 0.75	CspCI:only 14 anchors (< 30)		SRR28338172	2.362751689
SRR28338172	GCA_041394345.1_ASM4139434v1_genomic	-	2.838596466	0.2052700709		7.711722809	2.947053196	0.9860882277	7744		0.2587001991	2.440010123	3.454096269	10	16	0.625	BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	607	False	fraction 0.21 < 0.75; only 10/16 enzymes produced a fit	AlfI:only 28 anchors (< 30);AloI:only 9 anchors (< 30);BaeI:only 2 windows after outlier trimming;CspCI:only 1 windows after outlier trimming;FalI:only 29 anchors (< 30);PsrI:only 11 anchors (< 30)		SRR28338172	3.925804852
