file	accession	organism	n_contigs	total_len	domain	mag	n50	Completeness	Contamination	genome	n_qc_pass	n	qc_rate_current	mean_cov	med_cov	max_cov
GCA_041394345.1_ASM4139434v1_genomic.fna	GCA_041394345.1	Acidimicrobiales bacterium (actinobacteria)	59	3348648	Bacteria	GCA_041394345.1_ASM4139434v1_genomic	110274	65.36	2.64	GCA_041394345.1_ASM4139434v1_genomic	0	9	0.0	2.3402604254444443	2.174284023	3.925804852
GCA_041394365.1_ASM4139436v1_genomic.fna	GCA_041394365.1	Acidimicrobiales bacterium (actinobacteria)	67	6812548	Bacteria	GCA_041394365.1_ASM4139436v1_genomic	273364	87.45	3.42	GCA_041394365.1_ASM4139436v1_genomic	0	9	0.0	2.2963119501111113	2.248653558	2.961810573
GCA_041394385.1_ASM4139438v1_genomic.fna	GCA_041394385.1	Microthrixaceae bacterium (actinobacteria)	12	3409416	Bacteria	GCA_041394385.1_ASM4139438v1_genomic	1135141	90.71	1.15	GCA_041394385.1_ASM4139438v1_genomic	1	9	0.1111111111111111	4.048527441222222	2.677900329	10.86741233
GCA_041394405.1_ASM4139440v1_genomic.fna	GCA_041394405.1	Microthrixaceae bacterium (actinobacteria)	21	4204043	Bacteria	GCA_041394405.1_ASM4139440v1_genomic	334898	94.82	0.27	GCA_041394405.1_ASM4139440v1_genomic	0	9	0.0	2.9249840595555554	2.108830148	7.178550554
GCA_041394425.1_ASM4139442v1_genomic.fna	GCA_041394425.1	Microthrixaceae bacterium (actinobacteria)	35	3579128	Bacteria	GCA_041394425.1_ASM4139442v1_genomic	277163	92.64	0.04	GCA_041394425.1_ASM4139442v1_genomic	0	9	0.0	1.8428724314444445	1.766605465	2.779805535
GCA_041394445.1_ASM4139444v1_genomic.fna	GCA_041394445.1	Microthrixaceae bacterium (actinobacteria)	42	3218118	Bacteria	GCA_041394445.1_ASM4139444v1_genomic	149448	66.77	1.35	GCA_041394445.1_ASM4139444v1_genomic	0	9	0.0	1.998435360888889	1.920939599	2.738943162
GCA_041394465.1_ASM4139446v1_genomic.fna	GCA_041394465.1	Microthrixaceae bacterium (actinobacteria)	24	3262257	Bacteria	GCA_041394465.1_ASM4139446v1_genomic	334811	88.06	1.0	GCA_041394465.1_ASM4139446v1_genomic	0	9	0.0	1.8729465652222221	1.717974145	2.727751072
GCA_041394485.1_ASM4139448v1_genomic.fna	GCA_041394485.1	Microthrixaceae bacterium (actinobacteria)	72	3815617	Bacteria	GCA_041394485.1_ASM4139448v1_genomic	89919	78.2	0.27	GCA_041394485.1_ASM4139448v1_genomic	0	9	0.0	2.358620186111111	2.335543538	3.022217293
GCA_041394505.1_ASM4139450v1_genomic.fna	GCA_041394505.1	Microthrixaceae bacterium (actinobacteria)	66	2456700	Bacteria	GCA_041394505.1_ASM4139450v1_genomic	89580	48.54	0.54	GCA_041394505.1_ASM4139450v1_genomic	0	9	0.0	1.9133866683333334	1.949606845	2.512135533
GCA_041394525.1_ASM4139452v1_genomic.fna	GCA_041394525.1	Ilumatobacteraceae bacterium (actinobacteria)	12	5700488	Bacteria	GCA_041394525.1_ASM4139452v1_genomic	3480684	97.66	0.77	GCA_041394525.1_ASM4139452v1_genomic	0	9	0.0	2.8520525401111114	2.434711215	5.386766845
GCA_041394545.1_ASM4139454v1_genomic.fna	GCA_041394545.1	Microthrixaceae bacterium (actinobacteria)	13	3652882	Bacteria	GCA_041394545.1_ASM4139454v1_genomic	567837	96.54	0.46	GCA_041394545.1_ASM4139454v1_genomic	1	9	0.1111111111111111	2.9008154537777777	2.734404297	4.620710942
GCA_041394565.1_ASM4139456v1_genomic.fna	GCA_041394565.1	Ilumatobacteraceae bacterium (actinobacteria)	76	3922403	Bacteria	GCA_041394565.1_ASM4139456v1_genomic	123966	64.39	0.87	GCA_041394565.1_ASM4139456v1_genomic	0	9	0.0	2.2780856445555555	2.341008081	2.567614895
GCA_041394585.1_ASM4139458v1_genomic.fna	GCA_041394585.1	Ilumatobacteraceae bacterium (actinobacteria)	90	3852867	Bacteria	GCA_041394585.1_ASM4139458v1_genomic	82205	52.88	1.55	GCA_041394585.1_ASM4139458v1_genomic	0	9	0.0	2.841101925222222	2.910869289	3.862427665
GCA_041394605.1_ASM4139460v1_genomic.fna	GCA_041394605.1	Ilumatobacteraceae bacterium (actinobacteria)	34	4199920	Bacteria	GCA_041394605.1_ASM4139460v1_genomic	232406	90.88	0.05	GCA_041394605.1_ASM4139460v1_genomic	0	9	0.0	2.379401130111111	2.353099058	3.296562139
GCA_041394625.1_ASM4139462v1_genomic.fna	GCA_041394625.1	Ilumatobacteraceae bacterium (actinobacteria)	117	4182687	Bacteria	GCA_041394625.1_ASM4139462v1_genomic	68741	52.87	2.78	GCA_041394625.1_ASM4139462v1_genomic	0	9	0.0	2.232176157333333	2.215450978	2.434018653
GCA_041394645.1_ASM4139464v1_genomic.fna	GCA_041394645.1	Ilumatobacteraceae bacterium (actinobacteria)	51	4680243	Bacteria	GCA_041394645.1_ASM4139464v1_genomic	182676	73.1	1.08	GCA_041394645.1_ASM4139464v1_genomic	0	9	0.0	2.2312125093333335	2.268340117	2.783769089
GCA_041394665.1_ASM4139466v1_genomic.fna	GCA_041394665.1	Vicinamibacterales bacterium (bacteria)	132	6177405	Bacteria	GCA_041394665.1_ASM4139466v1_genomic	140987	87.75	8.43	GCA_041394665.1_ASM4139466v1_genomic	0	9	0.0	2.6892513222222223	2.336172288	5.543875764
GCA_041394685.1_ASM4139468v1_genomic.fna	GCA_041394685.1	Vicinamibacterales bacterium (bacteria)	150	6258636	Bacteria	GCA_041394685.1_ASM4139468v1_genomic	154521	74.04	0.86	GCA_041394685.1_ASM4139468v1_genomic	0	9	0.0	2.882445931111111	2.998890502	4.905791905
GCA_041394705.1_ASM4139470v1_genomic.fna	GCA_041394705.1	Vicinamibacterales bacterium (bacteria)	45	6252841	Bacteria	GCA_041394705.1_ASM4139470v1_genomic	293233	99.4	0.36	GCA_041394705.1_ASM4139470v1_genomic	0	9	0.0	3.5822940563333336	3.312733811	6.133734498
GCA_041394725.1_ASM4139472v1_genomic.fna	GCA_041394725.1	Vicinamibacterales bacterium (bacteria)	123	5476168	Bacteria	GCA_041394725.1_ASM4139472v1_genomic	88149	97.98	3.25	GCA_041394725.1_ASM4139472v1_genomic	0	9	0.0	3.079825043	3.091933068	4.265333324
GCA_041394745.1_ASM4139474v1_genomic.fna	GCA_041394745.1	Thermoanaerobaculia bacterium (bacteria)	60	3628279	Bacteria	GCA_041394745.1_ASM4139474v1_genomic	134965	75.44	0.63	GCA_041394745.1_ASM4139474v1_genomic	1	9	0.1111111111111111	3.1395039151111113	2.572713634	5.479888994
GCA_041394755.1_ASM4139475v1_genomic.fna	GCA_041394755.1	Thermoanaerobaculia bacterium (bacteria)	52	2537353	Bacteria	GCA_041394755.1_ASM4139475v1_genomic	87372	43.13	0.84	GCA_041394755.1_ASM4139475v1_genomic	0	9	0.0	2.8458203554444443	2.980982441	4.555316692
GCA_041394785.1_ASM4139478v1_genomic.fna	GCA_041394785.1	Pyrinomonadaceae bacterium (bacteria)	45	4166403	Bacteria	GCA_041394785.1_ASM4139478v1_genomic	151213	95.46	0.03	GCA_041394785.1_ASM4139478v1_genomic	0	9	0.0	3.2638733447777777	3.164959367	6.159340088
GCA_041394795.1_ASM4139479v1_genomic.fna	GCA_041394795.1	Pyrinomonadaceae bacterium (bacteria)	31	4338986	Bacteria	GCA_041394795.1_ASM4139479v1_genomic	325919	88.89	1.27	GCA_041394795.1_ASM4139479v1_genomic	0	9	0.0	4.028053332777778	3.181773356	9.295169824
GCA_041394825.1_ASM4139482v1_genomic.fna	GCA_041394825.1	Bryobacterales bacterium (bacteria)	85	6747305	Bacteria	GCA_041394825.1_ASM4139482v1_genomic	184800	77.46	2.04	GCA_041394825.1_ASM4139482v1_genomic	0	9	0.0	2.551790760888889	2.467001078	3.099362083
GCA_041394845.1_ASM4139484v1_genomic.fna	GCA_041394845.1	Pyrinomonadaceae bacterium (bacteria)	12	6029951	Bacteria	GCA_041394845.1_ASM4139484v1_genomic	856769	94.23	0.21	GCA_041394845.1_ASM4139484v1_genomic	0	9	0.0	5.6745895784444444	3.961311849	11.27422789
GCA_041394865.1_ASM4139486v1_genomic.fna	GCA_041394865.1	Pyrinomonadaceae bacterium (bacteria)	128	3297460	Bacteria	GCA_041394865.1_ASM4139486v1_genomic	63283	93.08	8.6	GCA_041394865.1_ASM4139486v1_genomic	1	9	0.1111111111111111	3.5431695201111113	2.706368653	9.291872819
GCA_041394885.1_ASM4139488v1_genomic.fna	GCA_041394885.1	Bryobacteraceae bacterium (bacteria)	103	7414235	Bacteria	GCA_041394885.1_ASM4139488v1_genomic	125803	100.0	2.05	GCA_041394885.1_ASM4139488v1_genomic	0	9	0.0	2.8654595558888887	2.753256797	4.39116454
GCA_041394905.1_ASM4139490v1_genomic.fna	GCA_041394905.1	Bryobacterales bacterium (bacteria)	104	6845409	Bacteria	GCA_041394905.1_ASM4139490v1_genomic	219154	88.35	5.24	GCA_041394905.1_ASM4139490v1_genomic	0	9	0.0	2.307294105888889	2.187873002	3.602043591
GCA_041394945.1_ASM4139494v1_genomic.fna	GCA_041394945.1	Bryobacteraceae bacterium (bacteria)	6	7995329	Bacteria	GCA_041394945.1_ASM4139494v1_genomic	1567131	98.07	4.4	GCA_041394945.1_ASM4139494v1_genomic	1	9	0.1111111111111111	3.6314374320000002	3.543071425	6.359054046
GCA_041394985.1_ASM4139498v1_genomic.fna	GCA_041394985.1	Candidatus Zixiibacteriota bacterium (bacteria)	1	4456649	Bacteria	GCA_041394985.1_ASM4139498v1_genomic	4456649	93.94	0.43	GCA_041394985.1_ASM4139498v1_genomic	0	9	0.0	4.725065740777778	2.087971644	25.34696487
GCA_041395025.1_ASM4139502v1_genomic.fna	GCA_041395025.1	Chlamydiales bacterium (chlamydias)	1	1319052	Bacteria	GCA_041395025.1_ASM4139502v1_genomic	1319052	97.4	0.09	GCA_041395025.1_ASM4139502v1_genomic	0	9	0.0	2.758233517333333	2.113672808	6.905666986
GCA_041395045.1_ASM4139504v1_genomic.fna	GCA_041395045.1	Verrucomicrobiales bacterium (verrucomicrobia)	46	5571901	Bacteria	GCA_041395045.1_ASM4139504v1_genomic	211213	78.95	0.36	GCA_041395045.1_ASM4139504v1_genomic	0	9	0.0	1.8433641531111111	1.809177802	2.442735493
GCA_041395065.1_ASM4139506v1_genomic.fna	GCA_041395065.1	Prosthecobacter sp. (verrucomicrobia)	79	5188850	Bacteria	GCA_041395065.1_ASM4139506v1_genomic	103778	88.98	2.28	GCA_041395065.1_ASM4139506v1_genomic	1	9	0.1111111111111111	2.610961872222222	2.371025326	3.512349156
GCA_041395085.1_ASM4139508v1_genomic.fna	GCA_041395085.1	Verrucomicrobiales bacterium (verrucomicrobia)	86	8848871	Bacteria	GCA_041395085.1_ASM4139508v1_genomic	201565	92.29	2.68	GCA_041395085.1_ASM4139508v1_genomic	0	9	0.0	2.199086377222222	1.941062679	4.043894969
GCA_041395105.1_ASM4139510v1_genomic.fna	GCA_041395105.1	Opitutaceae bacterium (verrucomicrobia)	14	5110079	Bacteria	GCA_041395105.1_ASM4139510v1_genomic	1157664	99.83	0.6	GCA_041395105.1_ASM4139510v1_genomic	0	9	0.0	2.4432952397777776	2.018105512	5.076192083
GCA_041395125.1_ASM4139512v1_genomic.fna	GCA_041395125.1	Opitutaceae bacterium (verrucomicrobia)	27	3424838	Bacteria	GCA_041395125.1_ASM4139512v1_genomic	190126	93.32	0.77	GCA_041395125.1_ASM4139512v1_genomic	0	9	0.0	2.935442314888889	2.363721081	4.370680117
GCA_041395145.1_ASM4139514v1_genomic.fna	GCA_041395145.1	Verrucomicrobiales bacterium (verrucomicrobia)	135	6567457	Bacteria	GCA_041395145.1_ASM4139514v1_genomic	89087	78.11	1.37	GCA_041395145.1_ASM4139514v1_genomic	0	9	0.0	2.245164886222222	1.910176822	3.478529548
GCA_041395165.1_ASM4139516v1_genomic.fna	GCA_041395165.1	Verrucomicrobiia bacterium (verrucomicrobia)	26	1776676	Bacteria	GCA_041395165.1_ASM4139516v1_genomic	119919	83.08	0.35	GCA_041395165.1_ASM4139516v1_genomic	0	9	0.0	2.0912542826666667	1.94162293	3.484027535
GCA_041395185.1_ASM4139518v1_genomic.fna	GCA_041395185.1	Lysobacteraceae bacterium (g-proteobacteria)	105	2833476	Bacteria	GCA_041395185.1_ASM4139518v1_genomic	55520	71.48	3.98	GCA_041395185.1_ASM4139518v1_genomic	2	9	0.2222222222222222	4.183903934111111	4.193012119	7.224543972
GCA_041395205.1_ASM4139520v1_genomic.fna	GCA_041395205.1	bacterium (bacteria)	16	3968113	Bacteria	GCA_041395205.1_ASM4139520v1_genomic	680829	93.33	0.29	GCA_041395205.1_ASM4139520v1_genomic	0	9	0.0	2.434429616888889	2.012047331	5.631790202
GCA_041395225.1_ASM4139522v1_genomic.fna	GCA_041395225.1	Lysobacteraceae bacterium (g-proteobacteria)	29	2990244	Bacteria	GCA_041395225.1_ASM4139522v1_genomic	212844	97.53	0.17	GCA_041395225.1_ASM4139522v1_genomic	0	9	0.0	3.0882367624444442	2.238042051	6.783777605
GCA_041395245.1_ASM4139524v1_genomic.fna	GCA_041395245.1	Lysobacteraceae bacterium (g-proteobacteria)	32	3767407	Bacteria	GCA_041395245.1_ASM4139524v1_genomic	204867	96.88	1.51	GCA_041395245.1_ASM4139524v1_genomic	1	9	0.1111111111111111	2.7147233044444445	2.192814009	7.345887226
GCA_041395265.1_ASM4139526v1_genomic.fna	GCA_041395265.1	Lysobacteraceae bacterium (g-proteobacteria)	36	2859211	Bacteria	GCA_041395265.1_ASM4139526v1_genomic	124054	79.84	0.44	GCA_041395265.1_ASM4139526v1_genomic	0	9	0.0	3.9311440844444445	3.814572907	7.630889066
GCA_041395285.1_ASM4139528v1_genomic.fna	GCA_041395285.1	Lysobacteraceae bacterium (g-proteobacteria)	39	3639897	Bacteria	GCA_041395285.1_ASM4139528v1_genomic	169284	95.91	1.11	GCA_041395285.1_ASM4139528v1_genomic	0	9	0.0	6.540110658111112	6.97931447	11.44771659
GCA_041395305.1_ASM4139530v1_genomic.fna	GCA_041395305.1	Dokdonella sp. (g-proteobacteria)	55	4154576	Bacteria	GCA_041395305.1_ASM4139530v1_genomic	157589	87.84	0.04	GCA_041395305.1_ASM4139530v1_genomic	1	9	0.1111111111111111	2.939381218888889	3.02231559	3.41545347
GCA_041395325.1_ASM4139532v1_genomic.fna	GCA_041395325.1	Lysobacterales bacterium (g-proteobacteria)	62	5149935	Bacteria	GCA_041395325.1_ASM4139532v1_genomic	135778	99.78	0.39	GCA_041395325.1_ASM4139532v1_genomic	0	9	0.0	3.4839879017777777	2.476020343	9.049482024
GCA_041395345.1_ASM4139534v1_genomic.fna	GCA_041395345.1	Dokdonella sp. (g-proteobacteria)	36	4054573	Bacteria	GCA_041395345.1_ASM4139534v1_genomic	189593	95.85	3.81	GCA_041395345.1_ASM4139534v1_genomic	1	9	0.1111111111111111	2.6269139065555556	2.48109984	3.697562527
GCA_041395365.1_ASM4139536v1_genomic.fna	GCA_041395365.1	Lysobacterales bacterium (g-proteobacteria)	53	5279243	Bacteria	GCA_041395365.1_ASM4139536v1_genomic	166780	99.97	0.13	GCA_041395365.1_ASM4139536v1_genomic	1	9	0.1111111111111111	2.3130743488888887	2.277202233	2.907484848
GCA_041395385.1_ASM4139538v1_genomic.fna	GCA_041395385.1	Gammaproteobacteria bacterium (g-proteobacteria)	48	3625620	Bacteria	GCA_041395385.1_ASM4139538v1_genomic	145372	93.85	1.47	GCA_041395385.1_ASM4139538v1_genomic	0	9	0.0	3.485713709333334	2.582730551	8.925800081
GCA_041395405.1_ASM4139540v1_genomic.fna	GCA_041395405.1	Thiothrix sp. (g-proteobacteria)	118	3261757	Bacteria	GCA_041395405.1_ASM4139540v1_genomic	52039	81.96	2.09	GCA_041395405.1_ASM4139540v1_genomic	0	9	0.0	3.030277638	2.079845157	11.03320959
GCA_041395425.1_ASM4139542v1_genomic.fna	GCA_041395425.1	Thiolinea sp. (g-proteobacteria)	150	2856979	Bacteria	GCA_041395425.1_ASM4139542v1_genomic	30496	45.7	4.25	GCA_041395425.1_ASM4139542v1_genomic	1	9	0.1111111111111111	2.009745271888889	1.831447066	2.94485523
GCA_041395445.1_ASM4139544v1_genomic.fna	GCA_041395445.1	Gammaproteobacteria bacterium (g-proteobacteria)	13	2882429	Bacteria	GCA_041395445.1_ASM4139544v1_genomic	492979	96.11	0.03	GCA_041395445.1_ASM4139544v1_genomic	0	9	0.0	3.7737189546666667	2.786432081	8.655555877
GCA_041395465.1_ASM4139546v1_genomic.fna	GCA_041395465.1	Marinicella sp. (g-proteobacteria)	23	3696272	Bacteria	GCA_041395465.1_ASM4139546v1_genomic	322006	99.01	0.2	GCA_041395465.1_ASM4139546v1_genomic	0	9	0.0	2.645969342111111	1.722147339	6.889226228
GCA_041395485.1_ASM4139548v1_genomic.fna	GCA_041395485.1	Thiolinea sp. (g-proteobacteria)	9	4699116	Bacteria	GCA_041395485.1_ASM4139548v1_genomic	1000864	99.77	0.95	GCA_041395485.1_ASM4139548v1_genomic	0	9	0.0	4.083771022777778	3.44828033	9.543087699
GCA_041395505.1_ASM4139550v1_genomic.fna	GCA_041395505.1	Steroidobacteraceae bacterium (g-proteobacteria)	2	3630915	Bacteria	GCA_041395505.1_ASM4139550v1_genomic	2719558	97.25	0.14	GCA_041395505.1_ASM4139550v1_genomic	0	9	0.0	4.591482873666667	4.198546874	7.843060869
GCA_041395525.1_ASM4139552v1_genomic.fna	GCA_041395525.1	Steroidobacteraceae bacterium (g-proteobacteria)	34	2807230	Bacteria	GCA_041395525.1_ASM4139552v1_genomic	147814	86.83	0.39	GCA_041395525.1_ASM4139552v1_genomic	2	9	0.2222222222222222	2.674943357666667	2.413751523	3.504312279
GCA_041395545.1_ASM4139554v1_genomic.fna	GCA_041395545.1	Thiolinea sp. (g-proteobacteria)	108	4203573	Bacteria	GCA_041395545.1_ASM4139554v1_genomic	98582	80.61	7.56	GCA_041395545.1_ASM4139554v1_genomic	0	9	0.0	2.0962817434444445	1.827000334	3.148903592
GCA_041395565.1_ASM4139556v1_genomic.fna	GCA_041395565.1	Pseudomonadota bacterium (proteobacteria)	14	3401469	Bacteria	GCA_041395565.1_ASM4139556v1_genomic	404165	99.91	1.4	GCA_041395565.1_ASM4139556v1_genomic	0	9	0.0	2.2567047002222225	1.977515361	4.058205657
GCA_041395585.1_ASM4139558v1_genomic.fna	GCA_041395585.1	Steroidobacteraceae bacterium (g-proteobacteria)	6	3538312	Bacteria	GCA_041395585.1_ASM4139558v1_genomic	1003722	98.93	0.65	GCA_041395585.1_ASM4139558v1_genomic	0	9	0.0	7.956208923666667	4.29758581	19.14102028
GCA_041395605.1_ASM4139560v1_genomic.fna	GCA_041395605.1	Steroidobacteraceae bacterium (g-proteobacteria)	59	2484961	Bacteria	GCA_041395605.1_ASM4139560v1_genomic	68003	53.91	0.51	GCA_041395605.1_ASM4139560v1_genomic	0	9	0.0	2.8496282962222224	2.710237065	3.834726623
GCA_041395625.1_ASM4139562v1_genomic.fna	GCA_041395625.1	Steroidobacteraceae bacterium (g-proteobacteria)	12	4006325	Bacteria	GCA_041395625.1_ASM4139562v1_genomic	1258694	99.25	0.55	GCA_041395625.1_ASM4139562v1_genomic	0	9	0.0	9.691683308666667	7.500032583	26.036926
GCA_041395645.1_ASM4139564v1_genomic.fna	GCA_041395645.1	Steroidobacteraceae bacterium (g-proteobacteria)	22	2973604	Bacteria	GCA_041395645.1_ASM4139564v1_genomic	314880	91.74	0.2	GCA_041395645.1_ASM4139564v1_genomic	0	9	0.0	3.753254017111111	2.87132839	8.960710147
GCA_041395665.1_ASM4139566v1_genomic.fna	GCA_041395665.1	Pseudomonadales bacterium (g-proteobacteria)	11	2163310	Bacteria	GCA_041395665.1_ASM4139566v1_genomic	409585	96.38	0.32	GCA_041395665.1_ASM4139566v1_genomic	0	9	0.0	2.4179256968888887	2.287491088	3.56811952
GCA_041395675.1_ASM4139567v1_genomic.fna	GCA_041395675.1	Pseudomonadales bacterium (g-proteobacteria)	48	1604354	Bacteria	GCA_041395675.1_ASM4139567v1_genomic	46339	61.66	1.08	GCA_041395675.1_ASM4139567v1_genomic	0	9	0.0	2.6458740851666667	2.685203005	2.957699826
GCA_041395705.1_ASM4139570v1_genomic.fna	GCA_041395705.1	Gammaproteobacteria bacterium (g-proteobacteria)	63	2694676	Bacteria	GCA_041395705.1_ASM4139570v1_genomic	78282	83.03	0.0	GCA_041395705.1_ASM4139570v1_genomic	0	9	0.0	3.013388615333333	2.659308424	5.168527696
GCA_041395725.1_ASM4139572v1_genomic.fna	GCA_041395725.1	Gammaproteobacteria bacterium (g-proteobacteria)	1	5036045	Bacteria	GCA_041395725.1_ASM4139572v1_genomic	5036045	99.47	0.49	GCA_041395725.1_ASM4139572v1_genomic	0	9	0.0	7.279361582777777	2.070444082	24.28548248
GCA_041395745.1_ASM4139574v1_genomic.fna	GCA_041395745.1	Porticoccaceae bacterium (g-proteobacteria)	6	2525543	Bacteria	GCA_041395745.1_ASM4139574v1_genomic	724012	98.96	0.03	GCA_041395745.1_ASM4139574v1_genomic	0	9	0.0	2.3614504394444444	2.276172325	4.309035642
GCA_041395765.1_ASM4139576v1_genomic.fna	GCA_041395765.1	Gammaproteobacteria bacterium (g-proteobacteria)	7	4680267	Bacteria	GCA_041395765.1_ASM4139576v1_genomic	741470	98.16	0.21	GCA_041395765.1_ASM4139576v1_genomic	1	9	0.1111111111111111	2.879640873111111	2.357012811	5.059654498
GCA_041395785.1_ASM4139578v1_genomic.fna	GCA_041395785.1	Pseudomonadales bacterium (g-proteobacteria)	20	2302357	Bacteria	GCA_041395785.1_ASM4139578v1_genomic	345156	93.16	1.09	GCA_041395785.1_ASM4139578v1_genomic	0	9	0.0	1.979810370888889	1.812218568	2.774204672
GCA_041395805.1_ASM4139580v1_genomic.fna	GCA_041395805.1	Porticoccaceae bacterium (g-proteobacteria)	10	3013908	Bacteria	GCA_041395805.1_ASM4139580v1_genomic	399870	100.0	2.86	GCA_041395805.1_ASM4139580v1_genomic	0	9	0.0	1.9192283003333332	1.845475027	2.39706777
GCA_041395825.1_ASM4139582v1_genomic.fna	GCA_041395825.1	Gammaproteobacteria bacterium (g-proteobacteria)	71	4180913	Bacteria	GCA_041395825.1_ASM4139582v1_genomic	100123	77.21	2.02	GCA_041395825.1_ASM4139582v1_genomic	2	9	0.2222222222222222	2.3669253443333336	2.505627472	2.830958252
GCA_041395845.1_ASM4139584v1_genomic.fna	GCA_041395845.1	Gammaproteobacteria bacterium (g-proteobacteria)	55	4516762	Bacteria	GCA_041395845.1_ASM4139584v1_genomic	165176	90.01	0.98	GCA_041395845.1_ASM4139584v1_genomic	2	9	0.2222222222222222	2.4805581705555557	2.460474165	3.172638233
GCA_041395865.1_ASM4139586v1_genomic.fna	GCA_041395865.1	Pseudomonadales bacterium (g-proteobacteria)	25	2699842	Bacteria	GCA_041395865.1_ASM4139586v1_genomic	178910	96.03	0.37	GCA_041395865.1_ASM4139586v1_genomic	1	9	0.1111111111111111	2.4867644855555557	2.129019858	4.654642348
GCA_041395885.1_ASM4139588v1_genomic.fna	GCA_041395885.1	Pseudomonadales bacterium (g-proteobacteria)	19	3444045	Bacteria	GCA_041395885.1_ASM4139588v1_genomic	680368	96.95	1.79	GCA_041395885.1_ASM4139588v1_genomic	2	9	0.2222222222222222	5.811697432111111	2.034498079	30.27701255
GCA_041395905.1_ASM4139590v1_genomic.fna	GCA_041395905.1	Pseudomonadales bacterium (g-proteobacteria)	44	4790514	Bacteria	GCA_041395905.1_ASM4139590v1_genomic	216734	97.84	2.69	GCA_041395905.1_ASM4139590v1_genomic	0	9	0.0	2.1298569484444445	1.929366914	2.766901815
GCA_041395925.1_ASM4139592v1_genomic.fna	GCA_041395925.1	Pseudomonadales bacterium (g-proteobacteria)	62	5167846	Bacteria	GCA_041395925.1_ASM4139592v1_genomic	197062	93.73	1.05	GCA_041395925.1_ASM4139592v1_genomic	1	9	0.1111111111111111	2.184587947222222	1.857441869	3.652121789
GCA_041395945.1_ASM4139594v1_genomic.fna	GCA_041395945.1	Pseudomonadales bacterium (g-proteobacteria)	3	5085626	Bacteria	GCA_041395945.1_ASM4139594v1_genomic	3632425	100.0	1.98	GCA_041395945.1_ASM4139594v1_genomic	0	9	0.0	5.364502026	5.066262452	9.960002352
GCA_041395965.1_ASM4139596v1_genomic.fna	GCA_041395965.1	Halioglobus sp. (g-proteobacteria)	78	3371919	Bacteria	GCA_041395965.1_ASM4139596v1_genomic	64786	66.85	2.75	GCA_041395965.1_ASM4139596v1_genomic	0	9	0.0	2.035072573222222	2.027559668	2.966955028
GCA_041395985.1_ASM4139598v1_genomic.fna	GCA_041395985.1	Haliea sp. (g-proteobacteria)	10	3430846	Bacteria	GCA_041395985.1_ASM4139598v1_genomic	455288	99.99	0.39	GCA_041395985.1_ASM4139598v1_genomic	0	9	0.0	3.312042589111111	2.370924907	7.004840351
GCA_041396005.1_ASM4139600v1_genomic.fna	GCA_041396005.1	Halioglobus sp. (g-proteobacteria)	28	4053489	Bacteria	GCA_041396005.1_ASM4139600v1_genomic	199097	92.29	0.16	GCA_041396005.1_ASM4139600v1_genomic	0	9	0.0	2.4164088763333336	2.047161551	3.948733017
GCA_041396025.1_ASM4139602v1_genomic.fna	GCA_041396025.1	Halioglobus sp. (g-proteobacteria)	14	4067439	Bacteria	GCA_041396025.1_ASM4139602v1_genomic	677783	86.75	0.71	GCA_041396025.1_ASM4139602v1_genomic	1	9	0.1111111111111111	2.122802140333333	2.002238899	2.821053932
GCA_041396045.1_ASM4139604v1_genomic.fna	GCA_041396045.1	Gammaproteobacteria bacterium (g-proteobacteria)	29	2919465	Bacteria	GCA_041396045.1_ASM4139604v1_genomic	219530	80.77	1.9	GCA_041396045.1_ASM4139604v1_genomic	1	9	0.1111111111111111	2.855210476222222	2.681844038	4.582668449
GCA_041396065.1_ASM4139606v1_genomic.fna	GCA_041396065.1	Gammaproteobacteria bacterium (g-proteobacteria)	13	2852046	Bacteria	GCA_041396065.1_ASM4139606v1_genomic	637099	99.55	0.05	GCA_041396065.1_ASM4139606v1_genomic	0	9	0.0	3.9020869028888887	2.482687028	7.031367156
GCA_041396085.1_ASM4139608v1_genomic.fna	GCA_041396085.1	Candidatus Competibacteraceae bacterium (g-proteobacteria)	158	4155164	Bacteria	GCA_041396085.1_ASM4139608v1_genomic	56692	96.63	6.13	GCA_041396085.1_ASM4139608v1_genomic	0	9	0.0	2.4363055248888887	2.158458447	4.742472527
GCA_041396105.1_ASM4139610v1_genomic.fna	GCA_041396105.1	Candidatus Competibacteraceae bacterium (g-proteobacteria)	116	3692770	Bacteria	GCA_041396105.1_ASM4139610v1_genomic	67217	89.8	2.9	GCA_041396105.1_ASM4139610v1_genomic	0	9	0.0	2.4196449514444445	2.168756766	4.673031276
GCA_041396125.1_ASM4139612v1_genomic.fna	GCA_041396125.1	Gammaproteobacteria bacterium (g-proteobacteria)	32	6166991	Bacteria	GCA_041396125.1_ASM4139612v1_genomic	277933	88.93	1.47	GCA_041396125.1_ASM4139612v1_genomic	0	9	0.0	2.0608480304444448	1.943675316	3.025270359
GCA_041396145.1_ASM4139614v1_genomic.fna	GCA_041396145.1	Candidatus Competibacteraceae bacterium (g-proteobacteria)	122	3356456	Bacteria	GCA_041396145.1_ASM4139614v1_genomic	53488	83.3	1.62	GCA_041396145.1_ASM4139614v1_genomic	0	9	0.0	2.2153431203333334	1.959116678	4.119927501
